,farm_pig_no,gyobae_dt,one_now_kg,two_now_kg,three_now_kg,four_now_kg,five_now_kg,day_now_kg,B_now_kg,next_jae,next_chongsan,next_silsan,next_eudusu
685,030-036,2018-03-14,7,11,13,13,7,51.0,807.0,4.0,19,15,11
712,030-036,2018-03-14,7,11,13,13,2,46.0,807.0,4.0,19,15,11
739,030-036,2018-03-14,7,11,13,13,2,46.0,807.0,4.0,19,15,11
766,030-036,2018-03-14,7,11,13,13,6,50.0,807.0,4.0,19,15,11
793,030-036,2018-03-14,7,11,13,2,6,39.0,807.0,4.0,19,15,11
820,030-036,2018-03-14,7,10,13,13,2,45.0,807.0,4.0,19,15,11
847,030-036,2018-03-14,7,10,13,13,4,47.0,807.0,4.0,19,15,11
874,030-036,2018-03-14,7,11,13,13,6,50.0,807.0,4.0,19,15,11
901,030-036,2018-03-14,7,10,13,13,7,50.0,807.0,4.0,19,15,11
928,030-036,2018-03-14,7,11,13,13,2,46.0,807.0,4.0,19,15,11
955,030-036,2018-03-14,7,11,13,13,4,48.0,807.0,4.0,19,15,11
982,030-036,2018-03-14,7,11,13,13,2,46.0,807.0,4.0,19,15,11
1009,030-036,2018-03-14,7,11,2,2,2,24.0,807.0,4.0,19,15,11
1036,030-036,2018-03-14,2,2,4,8,2,18.0,807.0,4.0,19,15,11
3777,030-036,2018-08-06,2,13,13,0,0,28.0,1773.0,4.0,18,17,11
3799,030-036,2018-08-06,17,17,17,0,0,51.0,1773.0,4.0,18,17,11
3821,030-036,2018-08-06,9,12,15,15,9,60.0,1773.0,4.0,18,17,11
3843,030-036,2018-08-06,9,12,15,15,9,60.0,1773.0,4.0,18,17,11
3865,030-036,2018-08-06,0,0,0,17,10,27.0,1773.0,4.0,18,17,11
3887,030-036,2018-08-06,10,14,17,17,10,68.0,1773.0,4.0,18,17,11
3909,030-036,2018-08-06,12,16,20,20,12,80.0,1773.0,4.0,18,17,11
3931,030-036,2018-08-06,12,16,20,20,12,80.0,1773.0,4.0,18,17,11
3953,030-036,2018-08-06,14,18,22,22,14,90.0,1773.0,4.0,18,17,11
3975,030-036,2018-08-06,14,18,22,22,14,90.0,1773.0,4.0,18,17,11
3997,030-036,2018-08-06,0,0,0,0,0,0.0,1773.0,4.0,18,17,11
4019,030-036,2018-08-06,0,0,0,25,15,40.0,1773.0,4.0,18,17,11
4041,030-036,2018-08-06,15,20,25,25,15,100.0,1773.0,4.0,18,17,11
4061,030-036,2018-08-06,15,20,25,25,15,100.0,1773.0,4.0,18,17,11
4081,030-036,2018-08-06,15,20,25,25,15,100.0,1773.0,4.0,18,17,11
4101,030-036,2018-08-06,15,20,25,25,15,100.0,1773.0,4.0,18,17,11
4122,030-036,2018-08-06,15,20,25,25,15,100.0,1773.0,4.0,18,17,11
4143,030-036,2018-08-06,15,20,25,25,15,100.0,1773.0,4.0,18,17,11
4164,030-036,2018-08-06,15,20,25,25,15,100.0,1773.0,4.0,18,17,11
4185,030-036,2018-08-06,15,20,25,25,15,100.0,1773.0,4.0,18,17,11
4206,030-036,2018-08-06,15,20,25,25,15,100.0,1773.0,4.0,18,17,11
4227,030-036,2018-08-06,15,20,25,25,15,100.0,1773.0,4.0,18,17,11
4248,030-036,2018-08-06,15,20,25,24,15,99.0,1773.0,4.0,18,17,11
6489,030-036,2018-12-31,6,0,0,0,0,6.0,705.0,3.0,16,16,12
6508,030-036,2018-12-31,19,0,0,0,0,19.0,705.0,3.0,16,16,12
6526,030-036,2018-12-31,13,0,13,0,0,26.0,705.0,3.0,16,16,12
6544,030-036,2018-12-31,16,0,16,0,0,32.0,705.0,3.0,16,16,12
6562,030-036,2018-12-31,20,0,20,0,0,40.0,705.0,3.0,16,16,12
6573,030-036,2018-12-31,25,0,25,0,0,50.0,705.0,3.0,16,16,12
6584,030-036,2018-12-31,24,18,24,0,0,66.0,705.0,3.0,16,16,12
6595,030-036,2018-12-31,24,18,24,0,0,66.0,705.0,3.0,16,16,12
6642,030-036,2018-12-31,0,20,20,20,0,60.0,705.0,3.0,16,16,12
6676,030-036,2018-12-31,0,0,20,20,0,40.0,705.0,3.0,16,16,12
6698,030-036,2018-12-31,40,20,20,20,0,100.0,705.0,3.0,16,16,12
6720,030-036,2018-12-31,40,20,20,20,0,100.0,705.0,3.0,16,16,12
6742,030-036,2018-12-31,40,20,20,20,0,100.0,705.0,3.0,16,16,12
18,013-028,2018-01-30,13,18,22,22,13,88.0,559.0,6.0,8,8,10
47,013-028,2018-01-30,13,18,22,22,13,88.0,559.0,6.0,8,8,10
76,013-028,2018-01-30,13,18,22,22,13,88.0,559.0,6.0,8,8,10
105,013-028,2018-01-30,13,18,22,22,13,88.0,559.0,6.0,8,8,10
134,013-028,2018-01-30,13,18,22,22,13,88.0,559.0,6.0,8,8,10
163,013-028,2018-01-30,13,18,22,22,13,88.0,559.0,6.0,8,8,10
192,013-028,2018-01-30,13,18,0,0,0,31.0,559.0,6.0,8,8,10
3104,013-028,2018-06-27,3,3,4,0,0,10.0,1005.0,5.0,11,11,11
3137,013-028,2018-06-27,5,5,6,0,0,16.0,1005.0,5.0,11,11,11
3170,013-028,2018-06-27,6,6,8,0,0,20.0,1005.0,5.0,11,11,11
3186,013-028,2018-06-27,8,8,8,0,0,24.0,1005.0,5.0,11,11,11
3202,013-028,2018-06-27,10,9,9,0,0,28.0,1005.0,5.0,11,11,11
3218,013-028,2018-06-27,11,10,11,0,0,32.0,1005.0,5.0,11,11,11
3234,013-028,2018-06-27,6,8,10,10,6,40.0,1005.0,5.0,11,11,11
3250,013-028,2018-06-27,7,2,0,0,0,9.0,1005.0,5.0,11,11,11
3266,013-028,2018-06-27,7,9,12,12,7,47.0,1005.0,5.0,11,11,11
3294,013-028,2018-06-27,7,9,11,11,7,45.0,1005.0,5.0,11,11,11
3322,013-028,2018-06-27,7,9,11,11,7,45.0,1005.0,5.0,11,11,11
3350,013-028,2018-06-27,7,9,22,22,13,73.0,1005.0,5.0,11,11,11
3378,013-028,2018-06-27,13,18,22,22,13,88.0,1005.0,5.0,11,11,11
3406,013-028,2018-06-27,13,18,22,22,13,88.0,1005.0,5.0,11,11,11
3434,013-028,2018-06-27,13,18,22,22,13,88.0,1005.0,5.0,11,11,11
3462,013-028,2018-06-27,13,18,22,22,13,88.0,1005.0,5.0,11,11,11
3490,013-028,2018-06-27,13,18,22,22,13,88.0,1005.0,5.0,11,11,11
3518,013-028,2018-06-27,13,18,22,22,13,88.0,1005.0,5.0,11,11,11
3546,013-028,2018-06-27,0,0,0,0,0,0.0,1005.0,5.0,11,11,11
3574,013-028,2018-06-27,13,18,22,22,13,88.0,1005.0,5.0,11,11,11
5759,013-028,2018-11-20,3,9,9,0,0,21.0,1530.0,6.0,13,10,12
5774,013-028,2018-11-20,11,10,11,0,0,32.0,1530.0,6.0,13,10,12
5789,013-028,2018-11-20,6,8,10,10,2,36.0,1530.0,6.0,13,10,12
5804,013-028,2018-11-20,7,9,12,12,7,47.0,1530.0,6.0,13,10,12
5819,013-028,2018-11-20,8,11,14,14,8,55.0,1530.0,6.0,13,10,12
5834,013-028,2018-11-20,9,12,15,15,9,60.0,1530.0,6.0,13,10,12
5849,013-028,2018-11-20,10,14,17,17,10,68.0,1530.0,6.0,13,10,12
5864,013-028,2018-11-20,11,15,19,19,11,75.0,1530.0,6.0,13,10,12
5879,013-028,2018-11-20,12,16,20,20,12,80.0,1530.0,6.0,13,10,12
5904,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
5929,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
5954,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
5979,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
6004,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
6029,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
6054,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
6079,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
6104,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
6129,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
6154,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
6179,013-028,2018-11-20,13,18,22,22,13,88.0,1530.0,6.0,13,10,12
1859,038-054,2018-05-15,3,3,4,0,0,10.0,2262.0,5.0,12,12,9
1891,038-054,2018-05-15,4,4,4,0,0,12.0,2262.0,5.0,12,12,9
1923,038-054,2018-05-15,5,5,6,0,0,16.0,2262.0,5.0,12,12,9
1955,038-054,2018-05-15,6,6,8,0,0,20.0,2262.0,5.0,12,12,9
1987,038-054,2018-05-15,8,8,8,0,0,24.0,2262.0,5.0,12,12,9
2019,038-054,2018-05-15,10,9,9,0,0,28.0,2262.0,5.0,12,12,9
2050,038-054,2018-05-15,0,0,11,0,0,11.0,2262.0,5.0,12,12,9
2067,038-054,2018-05-15,6,8,10,10,6,40.0,2262.0,5.0,12,12,9
2084,038-054,2018-05-15,7,9,4,12,7,39.0,2262.0,5.0,12,12,9
2101,038-054,2018-05-15,8,11,14,14,8,55.0,2262.0,5.0,12,12,9
2118,038-054,2018-05-15,9,12,15,15,9,60.0,2262.0,5.0,12,12,9
2135,038-054,2018-05-15,10,14,17,17,10,68.0,2262.0,5.0,12,12,9
2152,038-054,2018-05-15,11,15,19,19,11,75.0,2262.0,5.0,12,12,9
2169,038-054,2018-05-15,12,16,20,20,12,80.0,2262.0,5.0,12,12,9
2186,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2203,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2237,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2270,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2303,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2336,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2369,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2402,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2435,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2468,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2501,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2535,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2569,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2603,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2637,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2671,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2705,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2739,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2773,038-054,2018-05-15,13,18,22,22,13,88.0,2262.0,5.0,12,12,9
2807,038-054,2018-05-15,13,2,2,22,13,52.0,2262.0,5.0,12,12,9
2841,038-054,2018-05-15,0,0,0,0,0,0.0,2262.0,5.0,12,12,9
4658,038-054,2018-10-09,2,2,2,0,0,6.0,1189.0,5.0,14,14,10
4680,038-054,2018-10-09,2,2,5,0,0,9.0,1189.0,5.0,14,14,10
4702,038-054,2018-10-09,7,7,7,0,0,21.0,1189.0,5.0,14,14,10
4724,038-054,2018-10-09,10,10,10,0,0,30.0,1189.0,5.0,14,14,10
4746,038-054,2018-10-09,13,8,2,0,0,23.0,1189.0,5.0,14,14,10
4768,038-054,2018-10-09,2,4,2,0,0,8.0,1189.0,5.0,14,14,10
4790,038-054,2018-10-09,2,2,15,15,9,43.0,1189.0,5.0,14,14,10
4812,038-054,2018-10-09,9,12,4,12,9,46.0,1189.0,5.0,14,14,10
4834,038-054,2018-10-09,10,14,17,4,2,47.0,1189.0,5.0,14,14,10
4856,038-054,2018-10-09,2,10,4,8,2,26.0,1189.0,5.0,14,14,10
4871,038-054,2018-10-09,2,2,2,20,12,38.0,1189.0,5.0,14,14,10
4886,038-054,2018-10-09,0,0,0,0,0,0.0,1189.0,5.0,14,14,10
4901,038-054,2018-10-09,0,16,22,12,14,64.0,1189.0,5.0,14,14,10
4916,038-054,2018-10-09,14,6,2,22,14,58.0,1189.0,5.0,14,14,10
4931,038-054,2018-10-09,15,6,16,22,15,74.0,1189.0,5.0,14,14,10
4946,038-054,2018-10-09,0,0,24,12,15,51.0,1189.0,5.0,14,14,10
4977,038-054,2018-10-09,15,18,10,25,15,83.0,1189.0,5.0,14,14,10
5008,038-054,2018-10-09,15,2,25,10,15,67.0,1189.0,5.0,14,14,10
5039,038-054,2018-10-09,15,2,24,24,10,75.0,1189.0,5.0,14,14,10
5070,038-054,2018-10-09,14,8,25,25,14,86.0,1189.0,5.0,14,14,10
5101,038-054,2018-10-09,2,20,18,2,15,57.0,1189.0,5.0,14,14,10
5132,038-054,2018-10-09,6,14,2,25,15,62.0,1189.0,5.0,14,14,10
5163,038-054,2018-10-09,6,20,2,25,15,68.0,1189.0,5.0,14,14,10
5194,038-054,2018-10-09,15,20,14,14,15,78.0,1189.0,5.0,14,14,10
5225,038-054,2018-10-09,15,20,2,12,2,51.0,1189.0,5.0,14,14,10
5256,038-054,2018-10-09,2,10,2,2,2,18.0,1189.0,5.0,14,14,10
7511,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7539,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7567,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7595,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7623,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7651,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7679,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7707,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7735,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7763,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7791,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7819,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7847,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7875,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7890,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7905,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7920,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7935,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7950,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7965,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
7980,038-054,2019-03-05,0,0,0,0,0,0.0,0.0,4.0,10,10,10
2511,038-071,2018-06-05,3,3,4,0,0,10.0,1102.0,4.0,19,18,11
2545,038-071,2018-06-05,8,8,8,0,0,24.0,1102.0,4.0,19,18,11
2579,038-071,2018-06-05,10,9,9,0,0,28.0,1102.0,4.0,19,18,11
2613,038-071,2018-06-05,11,10,11,0,0,32.0,1102.0,4.0,19,18,11
2647,038-071,2018-06-05,6,8,10,10,2,36.0,1102.0,4.0,19,18,11
2681,038-071,2018-06-05,7,9,12,12,2,42.0,1102.0,4.0,19,18,11
2715,038-071,2018-06-05,8,11,14,14,2,49.0,1102.0,4.0,19,18,11
2749,038-071,2018-06-05,9,12,15,15,2,53.0,1102.0,4.0,19,18,11
2783,038-071,2018-06-05,10,14,17,17,2,60.0,1102.0,4.0,19,18,11
2817,038-071,2018-06-05,11,15,19,19,2,66.0,1102.0,4.0,19,18,11
2851,038-071,2018-06-05,0,0,0,0,0,0.0,1102.0,4.0,19,18,11
2884,038-071,2018-06-05,4,16,20,20,2,62.0,1102.0,4.0,19,18,11
2917,038-071,2018-06-05,12,16,20,20,12,80.0,1102.0,4.0,19,18,11
2950,038-071,2018-06-05,12,16,20,20,12,80.0,1102.0,4.0,19,18,11
2983,038-071,2018-06-05,12,16,20,20,12,80.0,1102.0,4.0,19,18,11
3016,038-071,2018-06-05,12,16,20,20,12,80.0,1102.0,4.0,19,18,11
3049,038-071,2018-06-05,12,16,20,20,12,80.0,1102.0,4.0,19,18,11
3082,038-071,2018-06-05,12,16,20,20,12,80.0,1102.0,4.0,19,18,11
3115,038-071,2018-06-05,12,16,20,20,12,80.0,1102.0,4.0,19,18,11
3148,038-071,2018-06-05,12,16,20,20,12,80.0,1102.0,4.0,19,18,11
4997,038-071,2018-10-29,3,3,0,0,0,6.0,1684.0,14.0,16,16,12
5028,038-071,2018-10-29,0,0,0,0,0,0.0,1684.0,14.0,16,16,12
5059,038-071,2018-10-29,0,0,0,0,0,0.0,1684.0,14.0,16,16,12
5090,038-071,2018-10-29,0,0,0,0,0,0.0,1684.0,14.0,16,16,12
5121,038-071,2018-10-29,0,0,0,0,0,0.0,1684.0,14.0,16,16,12
5152,038-071,2018-10-29,0,0,0,0,0,0.0,1684.0,14.0,16,16,12
5183,038-071,2018-10-29,0,0,0,0,0,0.0,1684.0,14.0,16,16,12
5214,038-071,2018-10-29,0,0,0,0,0,0.0,1684.0,14.0,16,16,12
5245,038-071,2018-10-29,0,0,0,0,0,0.0,1684.0,14.0,16,16,12
5276,038-071,2018-10-29,0,0,0,0,0,0.0,1684.0,14.0,16,16,12
5295,038-071,2018-10-29,10,13,16,16,10,65.0,1684.0,14.0,16,16,12
5314,038-071,2018-10-29,11,12,18,18,6,65.0,1684.0,14.0,16,16,12
5333,038-071,2018-10-29,4,10,20,10,2,46.0,1684.0,14.0,16,16,12
5352,038-071,2018-10-29,12,18,22,22,13,87.0,1684.0,14.0,16,16,12
5371,038-071,2018-10-29,15,20,2,25,2,64.0,1684.0,14.0,16,16,12
5390,038-071,2018-10-29,16,21,27,27,6,97.0,1684.0,14.0,16,16,12
5409,038-071,2018-10-29,16,21,26,22,16,101.0,1684.0,14.0,16,16,12
5439,038-071,2018-10-29,16,21,27,27,8,99.0,1684.0,14.0,16,16,12
5469,038-071,2018-10-29,8,12,27,27,16,90.0,1684.0,14.0,16,16,12
5499,038-071,2018-10-29,16,21,27,27,16,107.0,1684.0,14.0,16,16,12
5528,038-071,2018-10-29,16,8,27,27,2,80.0,1684.0,14.0,16,16,12
5557,038-071,2018-10-29,16,21,27,27,16,107.0,1684.0,14.0,16,16,12
5583,038-071,2018-10-29,16,10,27,27,16,96.0,1684.0,14.0,16,16,12
5609,038-071,2018-10-29,16,18,27,27,10,98.0,1684.0,14.0,16,16,12
5635,038-071,2018-10-29,16,21,27,27,16,107.0,1684.0,14.0,16,16,12
5661,038-071,2018-10-29,16,21,27,27,16,107.0,1684.0,14.0,16,16,12
5687,038-071,2018-10-29,16,2,27,27,16,88.0,1684.0,14.0,16,16,12
5713,038-071,2018-10-29,12,16,27,27,2,84.0,1684.0,14.0,16,16,12
5739,038-071,2018-10-29,14,21,27,26,2,90.0,1684.0,14.0,16,16,12
7991,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8009,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8027,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8045,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8063,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8081,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8099,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8117,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8135,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8153,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8171,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8189,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8207,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8225,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8243,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8261,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8279,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8297,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8315,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
